"dataset"	"p"	"q"	"gamma"	"beta"	"beta_corrected"	"R0"	"R0_corrected"	"gamma_bayes_mean"	"gamma_bayes_median"	"beta_bayes_mean"	"beta_bayes_median"	"R0_bayes_mean"	"R0_bayes_median"
32	0.8	0.2	0.054504287400129	0.19246450807934	0.197298901224681	3.53118107326882	4.25968954304328	0.054504287400129	0.054504287400129	0.211825429155608	0.209725551955756	3.8863993872729	3.8478725612191
32	0.8	0.4	0.0555808333999919	0.179535379299385	0.183582785394963	3.23016709748385	3.66514485005548	0.0555808333999919	0.0555808333999919	0.193885545733519	0.193185435128869	3.48835261857638	3.47575635900589
32	0.8	0.6	0.0531328444622816	0.195232896333169	0.218749462809977	3.67442959828291	4.70695740582888	0.0531328444622816	0.0531328444622816	0.184501589886289	0.181084945764672	3.47245835892081	3.40815455293801
32	0.8	0.8	0.0531413245839248	0.169466267441298	0.174113389428704	3.18897334171007	3.89743672181468	0.0531413245839248	0.0531413245839248	0.210177088083597	0.204601746049925	3.95505926374999	3.85014388805463
32	0.8	1	0.0504648986886211	0.166388098289316	0.179606480576732	3.29710556472064	4.00487884982669	0.0504648986886211	0.0504648986886211	0.199352587738491	0.192121520997772	3.95032176659143	3.80703272948593
32	1	0	0.0538275077255231	0.181279105616916	0.185662687741132	3.36777817284972	3.99612688874723	0.0552432072950043	0.0536530557674887	0.191911006572741	0.181920999790057	3.73493718918294	3.52358158467501
32	1	0.2	0.0538275077255231	0.181279105616916	0.18983453389779	3.36777817284972	4.04879373274258	0.0538795375854958	0.0525904519024367	0.20045021947264	0.19655955169087	4.01403381969248	3.77904814849815
32	1	0.4	0.0538275077255231	0.181279105616916	0.19917831015215	3.36777817284972	4.00316292988839	0.0543209351598404	0.0532943459922314	0.190349230789607	0.186517870933778	3.7400379547409	3.51543293586035
32	1	0.6	0.0538275077255231	0.181279105616916	0.192463989116411	3.36777817284972	4.1392044251902	0.0533510699460862	0.0523588297054337	0.190542006701431	0.181836996613928	3.82303408429451	3.53028499645219
32	1	0.8	0.0538275077255231	0.181279105616916	0.198647174381767	3.36777817284972	4.05866510525456	0.0542440434944556	0.0526517871603358	0.192101377594158	0.187670675447144	3.82362654640322	3.58469007863899
32	1	1	0.0538275077255231	0.181279105616916	0.187403827291534	3.36777817284972	3.97695935198658	0.0524109639805521	0.0507943413016518	0.196243717734085	0.189689334627272	4.00100431814369	3.71322726941516
33	0.4	0	0.0553945681307813	0.262168082853226	0.259849272174397	4.73273990031427	6.01102452672652	0.0553945681307813	0.0553945681307813	0.245063692645273	0.235713612676833	4.4239661200481	4.25517556379059
33	0.4	0.2	0.0535375161406902	0.188468001280597	0.18008479844937	3.52029781854888	3.9145109423462	0.0535375161406902	0.0535375161406902	0.214923943753186	0.206853614310643	4.0144548952998	3.8637133214596
33	0.4	0.4	0.0524492493752604	0.170029507178055	0.162577501321049	3.24179104950653	3.85102221471988	0.0524492493752604	0.0524492493752604	0.192353329492965	0.190852559360814	3.66741815725002	3.63880439918815
33	0.4	0.6	0.0483774924612668	0.168966901815041	0.170870320025379	3.4926758957241	4.48882401911538	0.0483774924612668	0.0483774924612668	0.205035207612786	0.195016259076373	4.23823553436439	4.03113615763595
33	0.4	0.8	0.052116750644659	0.172152867089322	0.192786301539118	3.30321566405953	4.19845714412113	0.052116750644659	0.052116750644659	0.192681654983949	0.187343527126844	3.69711566052316	3.59468932367224
33	0.4	1	0.0510296948652987	0.148270280844318	0.115386144558724	2.90556863480572	3.67235409649304	0.0510296948652987	0.0510296948652987	0.209190884614706	0.202324800147194	4.09939516916376	3.96484440444459
33	0.6	0	0.0559305404142545	0.2136908442862	0.212127321829888	3.82064687205737	4.54844440663483	0.0559305404142545	0.0559305404142545	0.227927055807127	0.216153361225603	4.07518064583257	3.86467499910861
33	0.6	0.2	0.0575540427929941	0.218977527607223	0.215526018717046	3.80472885970537	4.68700043480821	0.0575540427929941	0.0575540427929941	0.232534034101695	0.22984888913019	4.04027280825528	3.99361848405493
33	0.6	0.4	0.0509450129253022	0.170680484203417	0.171928217170096	3.35028836784626	4.09437233042299	0.0509450129253022	0.0509450129253022	0.180137282627273	0.176498467899202	3.53591592746082	3.46448960878647
33	0.6	0.6	0.054097985844641	0.157752358286211	0.157917154040305	2.91604864438475	3.2495887728093	0.054097985844641	0.054097985844641	0.195777419560289	0.190568459082642	3.61894101053086	3.52265349822667
33	0.6	0.8	0.0520670816087304	0.176203749167127	0.195097152097108	3.3841679564691	4.29629397976323	0.0520670816087304	0.0520670816087304	0.192966480740132	0.187051335112375	3.7061128601411	3.59250661517797
33	0.6	1	0.0547550831917203	0.164575237721495	0.171554998213515	3.00566135832995	3.6960847490081	0.0547550831917203	0.0547550831917203	0.202099270567173	0.197997424749435	3.69096819485306	3.6160555917003
33	0.8	0	0.0544690784062236	0.187408259854197	0.186060626939685	3.44063577607334	3.94998743857842	0.0544690784062236	0.0544690784062236	0.201214615196184	0.197655759281679	3.69410720878277	3.62877002998999
33	0.8	0.2	0.0530586072883457	0.191830603899333	0.202193146762505	3.61544740247014	4.44003596292858	0.0530586072883457	0.0530586072883457	0.183471158017949	0.17844710373422	3.45789622823832	3.36320745782967
33	0.8	0.4	0.0534885425006429	0.176564834230771	0.185045062140581	3.30098421037831	3.89794472327392	0.0534873730521121	0.0519359542848586	0.195237191488386	0.187740442534188	3.93136195443374	3.63454858810985
33	0.8	0.6	0.0528263548087359	0.173335541400804	0.178271855472113	3.2812322945315	3.97046442700177	0.0528263548087359	0.0528263548087359	0.190728888458139	0.184031947355017	3.61048740062977	3.4837146727486
33	0.8	0.8	0.0516791273594027	0.152858885933719	0.151654516350229	2.95784572503829	3.29154022592162	0.0516791273594027	0.0516791273594027	0.18538960155168	0.183935656580857	3.58732066550558	3.55918658033205
33	0.8	1	0.0544240732375108	0.173827457398309	0.183370115634895	3.19394427976224	3.86124069394152	0.0544240732375108	0.0544240732375108	0.201330234351957	0.19596265783373	3.69928640719956	3.60066136502746
33	1	0	0.0534885425006429	0.176564834230771	0.178392088493332	3.30098421037831	3.93545894421939	0.0544921411171029	0.0544273905000026	0.195383553023345	0.191718128552759	3.87626093217105	3.6287051357598
33	1	0.2	0.0534885425006429	0.176564834230771	0.18310594309692	3.30098421037831	3.91582866202968	0.0539323709949381	0.0531363128879388	0.192389103511854	0.18663581142144	3.86064409013615	3.46298279912788
33	1	0.4	0.0534885425006429	0.176564834230771	0.192863375768506	3.30098421037831	3.94754848071953	0.0529609840047475	0.0514354808608338	0.190324777332322	0.184677052713997	3.90630820258179	3.56239171668545
33	1	0.6	0.0534885425006429	0.176564834230771	0.180205618431572	3.30098421037831	3.87223031784037	0.0531113058913722	0.0514823879443789	0.191990810829934	0.184668166811187	3.91139972878203	3.62359067060771
33	1	0.8	0.0534885425006429	0.176564834230771	0.192352253592491	3.30098421037831	4.06055648619246	0.0535598956714788	0.0515055696208462	0.18718381547919	0.183867949488101	3.78469669764312	3.4749247381137
33	1	1	0.0534885425006429	0.176564834230771	0.183848611575371	3.30098421037831	3.8927219265459	0.0531200260225533	0.0518979776175563	0.18863905722082	0.184238846036437	3.86132447322811	3.43627054319393
34	0.4	0	0.0526412067556891	0.244465366983353	0.221490624519594	4.64399245476895	6.05983090322302	0.0526412067556891	0.0526412067556891	0.226819872165508	0.220539531805077	4.30878937137958	4.18948472873378
34	0.4	0.2	0.0666489874171955	0.2311024663702	0.209191566368654	3.46745652598731	4.2186926367074	0.0666489874171955	0.0666489874171955	0.29417703897891	0.281378281653733	4.41382608166995	4.22179379699228
34	0.4	0.4	0.0533423644053033	0.167572591319689	0.146539542226073	3.14145413664919	3.62863430565761	0.0533423644053033	0.0533423644053033	0.183237892004647	0.178804572006917	3.43512879579873	3.35201811918822
34	0.4	0.6	0.0577970644791529	0.157558270272275	0.12519558242703	2.72606008094245	3.03695903317269	0.0577970644791529	0.0577970644791529	0.184771481856457	0.182787241614308	3.1969008032078	3.16256964365792
34	0.4	0.8	0.0521380015554565	0.16024410728923	0.179056884213624	3.07346086364256	3.8308318036924	0.0521380015554565	0.0521380015554565	0.21442478945055	0.20644817183102	4.11263920851429	3.95964873359083
34	0.4	1	0.0573273376642529	0.153411727239819	0.13416992289146	2.67606579147806	3.26365210381089	0.0573273376642529	0.0573273376642529	0.227070716635249	0.221209341031437	3.96094997407914	3.85870598643505
34	0.6	0	0.0513781902609129	0.201614953713343	0.201272001875621	3.9241349819736	4.87551540148413	0.0513781902609129	0.0513781902609129	0.222923079028565	0.217141101711383	4.33886592533718	4.226328342993
34	0.6	0.2	0.0537085186248745	0.196937027693095	0.199535012059623	3.6667745217215	4.43713978274311	0.0537085186248745	0.0537085186248745	0.20232935744651	0.19582836292518	3.76717441900926	3.64613226987206
34	0.6	0.4	0.0540501448775643	0.171916426257264	0.171052163283552	3.18068391207264	3.7230447426763	0.0540501448775643	0.0540501448775643	0.19585108306034	0.188463138195451	3.62350708779758	3.48682022263514
34	0.6	0.6	0.0545362848503354	0.184799057999102	0.190775413602196	3.38855238317476	4.17368952127123	0.0545362848503354	0.0545362848503354	0.204159384442354	0.198581248128771	3.74355138056492	3.64126835323932
34	0.6	0.8	0.0512489202208966	0.172740251725118	0.183265970298435	3.37061251204047	4.33681016191094	0.0512489202208966	0.0512489202208966	0.186450382777075	0.181612592377857	3.63813290062354	3.54373500153872
34	0.6	1	0.0507597972321179	0.133375545178035	0.128865862901579	2.62758230826112	2.94747762726252	0.0507597972321179	0.0507597972321179	0.214477397095081	0.204963454597282	4.22533991052612	4.03790924656399
34	0.8	0	0.051353138956445	0.172935772707821	0.171436104751603	3.36757939674332	3.87233901663659	0.051353138956445	0.051353138956445	0.19417188557738	0.191053622108844	3.78111035709163	3.72038839282805
34	0.8	0.2	0.049684469470298	0.173010893644013	0.176108618990089	3.48219263461072	4.16879740921002	0.049684469470298	0.049684469470298	0.197869013139303	0.19328480035598	3.98251234739644	3.89024583369111
34	0.8	0.4	0.0515829611313529	0.186923983727449	0.185108517125894	3.62375442641724	4.39183007386454	0.0515829611313529	0.0515829611313529	0.189034653664086	0.183876146847881	3.66467239410162	3.56466830935998
34	0.8	0.6	0.0505403272073749	0.169120779457741	0.181604168531456	3.34625414599734	4.04209413585269	0.0505403272073749	0.0505403272073749	0.191534170175555	0.185821242014937	3.78972952410182	3.67669250047557
34	0.8	0.8	0.0544192794077692	0.169419286302742	0.180701790320057	3.11322178732404	3.65297901634321	0.0544192794077692	0.0544192794077692	0.187573521795911	0.184676932691865	3.44682112363899	3.39359386419034
34	0.8	1	0.0529482993318844	0.170574598476507	0.183134440513718	3.22153120362433	4.02421558126215	0.0529482993318844	0.0529482993318844	0.199672188929814	0.192878264998625	3.77107841893564	3.64276600820826
34	1	0	0.0527938348320091	0.175236894988602	0.179586453624183	3.31926815974269	4.03046378187279	0.0522632063047818	0.0513584495223217	0.190656132812169	0.181932079304937	3.9736714439793	3.59690158786922
34	1	0.2	0.0527938348320091	0.175236894988602	0.181676198839463	3.31926815974269	3.94063428073905	0.0525101477747143	0.0519160803393326	0.193115836985184	0.187052940543601	3.91832487497488	3.74121350278828
34	1	0.4	0.0527938348320091	0.175236894988602	0.192209469892622	3.31926815974269	4.0382858605663	0.0526842062163825	0.0511710686905187	0.193883374168266	0.187798363440904	3.95770747932268	3.64288297977063
34	1	0.6	0.0527938348320091	0.175236894988602	0.19159683939417	3.31926815974269	3.9144962316002	0.053104692791003	0.0529223981581652	0.188539834298338	0.18587340698592	3.83821359492732	3.58221199396791
34	1	0.8	0.0527938348320091	0.175236894988602	0.186401573629867	3.31926815974269	3.90371051505484	0.0529831642338475	0.0523345719995357	0.190216344647569	0.187857104808212	3.86700449820559	3.61809715909825
34	1	1	0.0527938348320091	0.175236894988602	0.185671686729146	3.31926815974269	3.9810826419836	0.0540880848493008	0.0523757714858861	0.191276745249892	0.184813608205926	3.78810585902668	3.5459173325883
35	0.4	0	0.0529095736037291	0.2133554302891	0.191534008974533	4.03245416202074	4.82316720885305	0.0529095736037291	0.0529095736037291	0.229777757841617	0.21971824303916	4.34283896450494	4.15271241240307
35	0.4	0.2	0.0560641102011192	0.228761115079685	0.221773252927311	4.08034862693885	5.18724584458006	0.0560641102011192	0.0560641102011192	0.2218075702703	0.212418324208848	3.95632017478933	3.78884679426532
35	0.4	0.4	0.0467609393202462	0.161205810127273	0.160624793029259	3.44744593395016	4.09197212297376	0.0467609393202462	0.0467609393202462	0.221785583142277	0.216470902088605	4.74296680875806	4.62931038673294
35	0.4	0.6	0.0528513670791573	0.15802981791432	-0.026885934825805	2.99008004235033	3.49789012770482	0.0528513670791573	0.0528513670791573	0.207606300358533	0.196188215500535	3.9281159945701	3.71207456576661
35	0.4	0.8	0.05507589904688	0.184447730340726	0.180936860556222	3.34897357161117	4.34601223433056	0.05507589904688	0.05507589904688	0.212949686725215	0.206706199230211	3.86647681491236	3.75311529738742
35	0.4	1	0.0561306689221853	0.175736109316671	0.208895977585233	3.13083939121225	4.07895805292531	0.0561306689221853	0.0561306689221853	0.217408718604153	0.210621219645362	3.8732607820076	3.75233760241391
35	0.6	0	0.0512494793030773	0.198395458692828	0.181817653102943	3.87117023218058	4.55858231911639	0.0512494793030773	0.0512494793030773	0.193311899136506	0.188010912667097	3.7719778184146	3.66854288519196
35	0.6	0.2	0.0571517512251018	0.210719954061105	0.229692293306586	3.68702532370616	4.387406750564	0.0571517512251018	0.0571517512251018	0.221345190804825	0.213735267734421	3.8729380300705	3.73978510111771
35	0.6	0.4	0.0539668635914502	0.181391269536717	0.194205669249457	3.36116011688057	3.94736876296338	0.0539668635914502	0.0539668635914502	0.180845860266265	0.174599423765155	3.35105374355896	3.23530796762509
35	0.6	0.6	0.0504491386458862	0.157704147200648	0.171318198123143	3.12600277098106	3.6159722604406	0.0504491386458862	0.0504491386458862	0.20121867740274	0.192356318498038	3.98854535089566	3.8128761691697
35	0.6	0.8	0.0514656841763111	0.181241458440912	0.199713769697973	3.52159815499616	4.52950505081968	0.0514656841763111	0.0514656841763111	0.201329818668294	0.193145460256823	3.91192348630941	3.75289794254257
35	0.6	1	0.053115036987114	0.169998944775577	0.197523235443577	3.20058037080573	4.11482688645359	0.053115036987114	0.053115036987114	0.187058580504266	0.181945502662114	3.52176316001902	3.42549893556989
35	0.8	0	0.0555083950669364	0.183045877410733	0.195851568775608	3.2976251104	3.8221576513235	0.0555083950669364	0.0555083950669364	0.197198907830527	0.192121949878324	3.55259609997243	3.46113321501455
35	0.8	0.2	0.0537137253591683	0.17480531728006	0.176495231255773	3.25438826130914	3.79730896548023	0.0538884607540456	0.0523028297664062	0.191405005387434	0.185492852422747	3.83896751308361	3.52467500922881
35	0.8	0.4	0.0533445673076528	0.171620225182054	0.174452286519092	3.21720156041894	3.70463307240523	0.0533445673076528	0.0533445673076528	0.190665118140827	0.187843479268007	3.57421810249597	3.52132351518876
35	0.8	0.6	0.0539913748580443	0.18600002787462	0.209280916414855	3.44499521198815	4.24954036233455	0.0539913748580443	0.0539913748580443	0.181114304650603	0.174193790262978	3.35450440235675	3.22632625527639
35	0.8	0.8	0.0513704775850107	0.18408672424555	0.204822102575198	3.58351202674557	4.45281074597797	0.0513704775850107	0.0513704775850107	0.20478894253027	0.196348350694708	3.98651038802149	3.82220216601608
35	0.8	1	0.0516376885719358	0.153170395206894	0.161325790285847	2.96625196523881	3.47310583897017	0.0516376885719358	0.0516376885719358	0.199580174001284	0.198618410083551	3.86500983139963	3.84638459962935
35	1	0	0.0537137253591683	0.17480531728006	0.179480487861183	3.25438826130914	3.72936851580324	0.0532302323368272	0.0511116932509212	0.185176357305273	0.18186504253953	3.72292743817222	3.46297756524617
35	1	0.2	0.0537137253591683	0.17480531728006	0.189845707730513	3.25438826130914	3.84730722494895	0.0527529204082761	0.0520957343447004	0.183967176040829	0.180645045466013	3.73770531579588	3.43609917144926
35	1	0.4	0.0537137253591683	0.17480531728006	0.17883736616598	3.25438826130914	3.80118229677668	0.0535419395301646	0.0516834484527717	0.188824489880903	0.186686027620401	3.81016243930227	3.51181609261765
35	1	0.6	0.0537137253591683	0.17480531728006	0.192577819489412	3.25438826130914	3.84428180510065	0.0540979207181186	0.0530452486752634	0.188767354136999	0.180479713744706	3.84105829328928	3.41864211826297
